year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2012,9,31,12,39.0,17.0,13.0,1034.0,cv,21.9,0.0,0.0
2014,9,19,20,131.44423,-7.0,-1.0,1030.0,NW,0.89,0.0,0.0
2012,8,12,0,34.0,20.0,18.0,1022.0,NE,1.78,0.0,0.0
2012,11,28,5,77.0,-22.754478,-4.0,1004.334,NW,0.89,0.0,0.0
2011,9,27,16,97.0,-17.0,1.0,1004.0,NE,4.02,0.0,0.0
2013,9,17,15,144.10118,7.0,33.0,1002.0,SE,8.94,0.0,0.0
2012,3,16,19,305.91815,21.0,5.0,1001.0,SE,0.89,0.0,0.0
2012,8,20,7,35.33562,24.0,29.0,1028.0,cv,1.79,0.0,0.0
2014,1,14,3,29.0,4.0,25.0,1009.0,cv,11.18,0.0,0.0
2014,7,27,16,194.01472,-9.0,-7.0,1002.0,SE,1.79,0.0,0.0
2012,3,8,11,346.69925,21.0,21.0,1028.0,SE,20.57,0.0,0.0
2010,6,31,9,225.59991,15.0,-4.0,1013.0,SE,25.024158,0.0,0.0
2012,10,3,23,41.0,6.0,0.0,1022.0,SE,8.94,0.0,0.0
2010,12,30,22,256.50702,-9.202833,-4.0,1006.0,cv,3.13,0.0,0.0
2010,7,12,12,335.4481,24.95719,41.29499,1000.0,cv,0.89,0.0,0.0
2012,11,1,15,9.0,0.0,-2.0,1020.0,NW,3.13,0.0,0.0
2010,12,8,19,61.0,-20.0,1.0,1027.0,NW,4.02,0.0,0.0
2010,1,30,0,127.72773,-18.0,18.658503,1019.9637,SE,513.60004,0.0,0.0
2013,7,15,16,39.96571,22.0,22.785389,998.0,NW,4.92,0.0,0.0
2014,3,25,11,44.0,10.0,2.0,1012.0,NW,5.81,0.0,0.0
2013,5,4,1,65.0,23.0,24.0,1004.0,cv,3.13,0.0,0.0
2012,4,30,17,150.85287,-26.0,4.0,1021.0,NW,25.473785,0.0,0.0
2010,6,11,16,14.0,-27.0,14.0,991.29974,cv,0.89,0.0,0.0
2010,4,26,9,0.0,-40.0,-19.0,1046.0,NW,0.45,27.0,0.0
2010,7,19,10,248.15285,-14.0,4.0,1016.0,SE,180.0689,0.0,0.0
2011,7,12,2,191.35364,-8.0,1.0,1001.0,NE,3.562368,0.0,0.0
2011,11,21,19,52.0,12.0,24.0,1009.0,NE,1.34,0.0,0.0
2012,10,4,18,66.08132,1.0,21.0,1011.0,NE,0.89,0.0,0.0
2011,11,18,19,156.26721,9.0,-9.0,1031.0,NE,0.89,0.0,0.0
2014,8,31,18,15.0,-19.0,-12.439838,1019.0,SE,200.3832,0.0,0.0
2014,5,10,20,74.0,-20.0,7.0,1011.0,SE,1.79,0.0,0.0
2010,1,4,9,121.0,-11.0,12.0,1029.0,NW,19.625568,0.0,0.0
2010,6,24,1,150.0,-21.0,9.0,1000.0,NW,0.89,0.0,0.0
2012,4,28,12,280.8291,17.0,21.0,1009.0,SE,10.73,0.0,0.0
2010,3,7,1,149.37035,2.0,23.22265,1021.0,cv,0.89,0.0,0.0
2014,6,28,9,334.85944,1.0,28.0,1006.0,SE,3.13,0.0,0.0
2013,4,7,18,34.0,14.0,-5.0,1003.0,NW,0.89,0.0,0.0
2014,10,5,2,44.0,27.10192,28.0,1019.0,NE,1.79,0.0,0.0
2011,9,21,8,67.0,-8.0,15.0,1032.0,cv,0.89,0.0,0.0
2014,6,17,1,102.02197,-5.0,10.0,995.3073,NE,1.78,0.0,0.0
2012,5,4,2,114.0,-4.0,2.0,1005.0,cv,12.07,0.0,0.0
2012,5,3,10,14.0,-6.0,-12.0,1018.0,NE,16.99,0.0,0.0
2010,1,19,9,215.5583,-22.0,5.0,1028.0,NW,175.88034,0.0,0.0
2013,5,15,23,35.0,22.0,12.0,994.8158,NE,55.888752,0.0,0.0
2012,9,16,11,27.0,-21.848047,-2.0,1035.0,NW,443.30627,0.0,0.0
2010,2,13,2,140.0,16.0,-7.0,1011.0,NW,213.72209,0.0,0.0
2010,5,25,19,42.0,-24.0,-12.0,1002.0,SE,561.79407,0.0,0.0
2012,1,12,15,220.80472,21.0,37.559677,1023.0,cv,0.89,0.0,0.0
2012,2,17,21,137.0,10.0,-5.0,1014.0,SE,12.97,0.0,0.0
2011,2,3,18,40.0,12.0,18.0,1016.0,SE,1.78,0.0,0.0
2013,8,24,8,41.0,-10.0,-1.0,1030.0,SE,0.89,0.0,0.0
2012,2,8,18,107.0,-1.0,22.0,1015.0,NE,1.79,0.0,0.0
2013,6,6,14,7.0,-12.115016,-8.0,1014.0,NE,1.79,0.0,0.0
2011,5,16,0,96.0,12.0,2.0,1004.0,NE,29.95,0.0,0.0
2011,11,16,18,108.0,-3.0,28.0,1007.0,NE,1.34,0.0,0.0
2013,1,7,8,87.0,-24.0,27.0,1025.0,NE,3.58,0.0,0.0
2013,8,27,11,6.0,25.825161,40.95293,1028.0,cv,12.07,0.0,0.0
2013,5,14,21,77.84085,-7.0,27.0,1010.0,NE,74.25696,0.0,0.0
2014,11,29,15,120.0,12.0,10.0,1007.0,NE,1.79,0.0,0.0
2011,1,14,11,108.73378,-8.0,23.0,1018.55756,NW,29.055017,0.0,0.0
2012,10,16,11,0.10299476,-1.0,26.0,1030.0,NE,70.35915,0.0,0.0
2010,6,21,11,97.0,0.0,30.0,1003.0,NE,11.63,0.0,0.0
2013,11,8,22,85.0,-5.0,-11.0,1020.0,SE,25.93,0.0,0.0
2013,2,24,2,69.0,22.0,1.0,1027.1818,cv,0.89,0.0,0.0
2014,2,12,5,118.04124,-5.0,-2.0,1014.0,SE,0.9,0.0,0.0
2014,5,2,15,23.0,-24.0,23.0,1024.0,NE,16.986599,0.0,0.0
2013,1,28,2,9.0,18.0,18.0,1021.0,cv,0.89,0.0,0.0
2011,10,13,16,81.0,25.0,26.0,1003.0,SE,0.89,0.0,0.0
2013,8,26,23,70.07173,27.482035,28.0,1014.0,cv,2.68,0.0,0.0
2012,8,17,3,500.50818,26.0,-1.0,1007.0,SE,4.02,0.0,0.0
2014,11,18,22,89.0,-20.0,1.0,1030.0,SE,17.436909,0.0,0.0
2013,1,24,8,101.52828,-18.0,-7.0,1015.0,NW,3.57,0.0,0.0
2014,6,28,19,201.63043,20.0,28.0,1007.0,SE,3.13,0.0,0.0
2010,3,4,22,36.0,3.0,-18.64906,1014.4817,NW,334.51105,0.0,0.0
2011,4,17,22,77.8712,-2.0,28.0,1001.0,NE,79.968575,0.0,0.0
2010,5,23,9,115.11382,-22.0,31.0,1010.0,NE,30.847433,0.0,0.0
2011,1,24,6,105.239876,12.215202,-12.014552,1018.0,NE,1.78,0.0,0.0
2010,7,18,14,267.68085,-31.59322,13.0,1002.0275,NE,1.79,0.0,0.0
2010,3,5,20,39.0,-11.0,21.0,1030.0,NE,1.79,0.0,0.0
2010,8,30,13,214.72734,-22.0,2.0,1023.0,NW,11.17,0.0,0.0
2011,9,28,3,128.48705,23.0,4.0,1008.0,cv,8.5,0.0,0.0
2014,2,3,15,99.0,1.0,31.0,1017.0,SE,0.89,0.0,0.0
2013,9,9,16,93.0,-24.0,21.0,1026.0,NW,12.527468,0.0,0.0
2012,3,7,13,57.0,-9.0,23.0,1014.0,SE,10.737698,0.0,0.0
2010,1,21,21,202.0,19.0,24.0,1015.0,cv,2.68,0.0,0.0
2010,3,17,17,20.0,5.0,11.0,1015.0,SE,19.717138,0.0,0.0
2011,11,16,12,158.67792,19.0,12.0,1007.88464,cv,18.78,0.0,0.0
2012,7,20,16,158.0,12.0,0.0,998.0,cv,1.79,0.0,0.0
2013,11,10,15,49.0,-21.0,22.0,1017.0,cv,3.13,0.0,0.0
2011,7,19,19,189.87828,16.0,6.0,1006.0,cv,0.89,0.0,0.0
2014,1,5,1,87.99636,20.0,11.0,1011.0,NE,1.79,0.0,0.0
2011,8,8,6,18.0,20.0,22.0,1010.0,NE,26.82,0.0,0.0
2013,1,28,20,391.98383,28.0,41.951855,998.0,cv,0.45,0.0,0.0
2011,10,22,9,118.8603,13.0,8.0,1032.0,SE,0.89,0.0,0.0
2010,7,25,2,92.0,-19.0,26.0,1008.0,NW,3.13,0.0,0.0
2013,4,23,3,15.0,0.0,-10.986425,1009.6306,NE,36.498714,0.0,0.0
2012,11,4,3,7.0,-23.0,-11.0,1029.0,NE,20.110424,0.0,0.0
2012,2,1,11,57.0,22.0,9.688147,1017.0,NW,160.20445,0.0,0.0
2011,2,23,5,95.0,-8.0,4.0,1026.0,cv,6.26,0.0,0.0
2010,4,19,6,506.63754,4.0,-4.5713134,1025.0,NW,9.835791,0.0,0.0
2011,1,9,9,368.76627,16.0,-7.0,1037.0,SE,1.78,0.0,0.0
2010,6,14,20,158.0,-8.0,27.0,1004.0,NE,15.2,0.0,0.0
2010,5,28,23,562.81476,-21.0,15.0,1000.0,cv,47.83568,0.0,0.0
2012,5,29,5,46.24481,12.0,19.0,1002.0,NE,20.11,0.0,0.0
2012,5,7,21,337.07913,-10.0,30.0,1014.0,cv,4.92,0.0,0.0
2013,2,10,21,326.5033,-27.0,22.0,1018.0,cv,0.89,0.0,0.0
2012,6,31,3,253.33054,25.0,12.0,1005.0,SE,3.58,0.0,0.0
2014,11,10,22,0.017065428,27.968733,28.0,998.0,NE,8.05,0.0,0.0
2011,8,19,17,201.50945,27.78134,41.939167,1019.0,cv,0.45,0.0,0.0
2014,2,30,4,14.0,23.0,-3.0,1008.0,cv,309.84033,0.0,0.0
2010,9,10,18,14.0,13.0,1.0,1001.0,cv,0.89,0.0,0.0
2010,3,31,4,36.0,-8.0,-1.0,1016.0,cv,1.79,0.0,0.0
2011,4,22,7,283.6402,-18.0,18.0,1021.0,SE,7.1566777,0.0,0.0
2012,7,25,14,178.9306,17.0,31.0,1001.0,NE,1.79,0.0,0.0
2013,9,15,16,27.0,-21.0,0.0,1008.0,NW,1.79,0.0,0.0
2012,6,27,2,82.0,22.0,-5.0,1004.0,NW,1.79,0.0,0.0
2012,1,21,5,205.38876,16.0,12.0,1020.0,SE,23.692148,0.0,0.0
2011,5,25,6,29.0,-6.0,8.0,1005.0,cv,3.58,0.0,0.0
2013,12,8,6,70.0,11.0,-0.85535973,1023.0,cv,34.862427,0.0,0.0
2012,2,25,22,111.0,10.0,0.0,1013.0,NE,0.89,0.0,0.0
2013,8,11,18,202.0,-15.0,15.0,1010.0,cv,0.45,0.0,0.0
2014,8,17,23,57.127136,-15.0,-9.0,1020.0,NW,8.5,0.0,0.0
2013,4,8,13,17.0,-19.0,6.0,1007.0,SE,404.61322,0.0,0.0
2010,7,28,14,308.64142,12.0,18.0,991.0138,SE,1.79,0.0,0.0
2011,10,12,9,102.0,11.0,-2.0,1025.0,NW,3.13,0.0,0.0
2013,7,15,23,156.5281,-4.0,-1.0,1013.0,NW,238.77518,0.0,0.0
2010,6,7,7,12.0,-17.0,-11.0,1026.0,cv,1.0283513,0.0,0.0
2010,1,7,18,2.050184,10.0,40.87883,994.06726,cv,1.78,0.0,0.0
2013,1,14,20,163.04156,-8.0,11.0,1010.0,SE,3.13,0.0,0.0
2010,5,27,4,66.25759,-18.0,23.0,1005.0,cv,22.800438,0.0,0.0
2012,7,6,13,179.09555,-6.0,28.0,1014.0,SE,21.119625,0.0,0.0
2011,2,29,21,396.1062,0.0,-4.0,1015.0,cv,1.78,0.0,0.0
2011,9,13,18,46.0,19.0,29.0,1003.0,SE,1.79,0.0,0.0
2014,3,30,13,48.87203,-21.0,20.0,1030.0,NE,18.589153,0.0,0.0
2011,9,19,23,153.0,-6.0,20.0,1025.0,NW,4.4630666,0.0,0.0
2013,12,11,1,252.72893,15.0,-13.0,1016.0,NW,3.13,0.0,0.0
2014,8,6,10,124.5062,18.0,28.0,1018.0,NE,7.14778,0.0,0.0
2012,2,16,7,409.33322,11.0,10.0,1022.0,SE,2.68,0.0,0.0
2010,1,7,21,187.0,14.0,5.0,1021.0,NE,4.02,0.0,0.0
2010,9,11,23,63.0,-27.0,8.0,1014.0,cv,1.79,0.0,0.0
2013,5,19,15,207.50174,-1.0,28.0,1008.0,SE,1.78,0.0,0.0
2011,6,4,10,353.17203,-4.0,-7.0,1045.5848,SE,265.90723,0.0,0.0
2014,12,7,5,73.0,-12.0,9.664979,1020.0,SE,3.58,0.0,0.0
2014,7,3,14,20.0,25.0,26.0,1004.0,SE,0.89,0.0,0.0
2014,9,28,17,236.62112,18.0,4.0,1025.0,cv,0.89,0.0,0.0
2014,8,30,1,101.0,16.0,-4.0,1014.0,SE,0.89,0.0,0.0
2013,12,27,22,119.0,2.0,2.0,1014.0,SE,1.78,0.0,0.0
2013,7,14,12,73.52877,8.0,25.0,1005.0,cv,54.423817,0.0,0.0
2013,7,7,22,258.98233,-18.0,-4.0,1011.0,SE,1.78,0.0,0.0
2013,6,9,18,107.720795,-20.0,14.0,1016.0,SE,2.68,0.0,0.0
2014,8,12,23,149.0,-13.0,8.0,1024.0,SE,3.13,0.0,0.0
2013,3,15,6,10.0,-19.0,-9.0,1014.0,NW,5.3784575,0.0,0.0
2010,7,12,20,422.22217,-17.0,20.0,998.0,SE,0.89,0.0,0.0
2014,7,17,19,126.0,-5.0,25.0,994.18164,NW,22.8,0.0,0.0
2014,1,13,20,215.07759,-10.0,8.0,1022.0,NW,59.399357,0.0,0.0
2013,11,8,7,78.65602,-7.0,32.0,1012.0,SE,26.013302,0.0,0.0
2014,1,31,19,157.65208,-4.0,19.95725,1004.0,NW,48.80325,0.0,35.023205
2014,3,11,20,33.0,-23.0,-6.0,1020.0,cv,0.89,0.0,0.0
2014,12,28,10,69.0,-17.0,-14.210983,1026.0,NW,24.136183,0.0,0.0
2011,4,30,7,62.0,-2.0,10.0,1022.0,NW,19.661493,0.0,0.0
2014,11,29,9,17.0,22.0,26.0,1029.0,NW,34.4282,0.0,0.0
2012,11,3,9,74.0,-11.0,17.0,1011.87427,NW,24.143162,0.0,0.0
2012,3,7,3,28.0,-9.0,14.0,1007.0,NW,5.81,0.0,0.0
2014,9,22,20,250.1356,23.0,30.0,1006.0,cv,0.89,0.0,0.0
2012,10,17,17,10.0,-14.0,22.0,1023.0,NE,1.79,0.0,0.0
2011,10,17,5,28.0,-19.0,0.0,1028.0,NW,25.189734,0.0,0.0
2014,9,27,1,74.0,-7.0,-2.0,1019.0,cv,1.79,0.0,0.0
2010,7,25,3,146.0,7.0,24.0,1002.0,SE,41.264305,0.0,0.0
2011,4,20,7,35.111065,20.0,22.0,1021.0,NE,1.79,0.0,0.0
2013,5,3,16,42.0,0.0,1.0,994.0,NE,0.89,0.0,0.0
2012,4,5,0,84.0,17.0,-11.0,1012.0,SE,9.40207,0.0,0.0
2012,1,8,0,24.0,3.0,-4.0,1028.0,NW,35.66545,0.0,0.0
2011,7,3,0,23.0,-15.0,13.0,1010.0,NE,34.217117,0.0,0.0
2013,9,4,2,99.0,0.0,5.0,1025.0,cv,1.79,0.0,0.0
2012,5,27,13,185.51973,-23.0,-2.0,1022.0,SE,20.12,0.0,0.0
2011,11,22,5,48.0,-2.0,-8.0,1007.0,cv,4.02,0.0,0.0
2010,3,31,2,169.0,-5.0,13.0,1001.0,cv,5.37,0.0,0.0
2011,1,11,1,25.107815,1.0,0.0,1020.0,NW,15.194613,0.0,0.0
2013,11,12,13,22.0,-22.0,21.0,1030.0,NW,56.423084,0.0,0.0
2011,2,30,8,84.411934,-12.0,22.0,1022.0,NW,25.031557,0.0,0.0
2011,6,13,12,217.45279,-19.0,15.0,1006.0,cv,40.67865,0.0,0.0
2011,9,2,11,23.349907,-2.0,25.0,1022.0,NE,69.87293,0.0,0.0
2011,9,19,23,98.394196,21.0,-9.0,1030.0,cv,3.56,0.0,0.0
2010,2,6,11,92.0,0.0,11.5727825,1012.0,NW,16.99,0.0,0.0
2013,2,4,12,151.0,-19.0,7.0,1021.0,SE,0.89,0.0,0.0
2014,1,3,13,142.0,5.0,17.0,1016.0,NW,12.52,0.0,0.0
2013,9,9,13,16.0,-17.0,14.0,1007.0,NE,62.944836,0.0,0.0
2011,5,23,15,60.0,20.0,29.0,1009.0,SE,4.92,0.0,0.0
2011,8,18,19,71.0,15.0,24.0,1018.0,NW,4.02,0.0,0.0
2013,8,13,21,71.0,23.0,27.0,1006.0,cv,1.79,0.0,0.0
2011,2,5,11,64.0,-4.6011586,20.0,1027.0,NW,25.479445,0.0,0.0
2010,11,27,23,19.0,21.196678,2.0,1011.0,NW,12.354103,0.0,0.0
2011,6,20,2,105.745,11.0,0.0,1000.0,NW,35.30121,0.0,0.0
2011,12,26,1,127.0,-20.0,8.0,1012.0,SE,3.58,0.0,0.0
2013,7,9,15,143.0,-26.64198,21.1686,1004.0,NW,9.84,0.0,0.0
2010,7,7,11,198.69894,-25.0,20.0,1018.0,NE,29.153633,0.0,0.0
2013,12,28,13,203.71988,-18.0,31.0,1015.0,cv,19.22,0.0,0.0
2012,2,6,13,17.0,-21.0,41.955948,1002.0,NW,3.58,0.0,0.0
2012,8,31,4,12.0,-11.0,12.0,1029.0,NE,0.89,0.0,0.0
2011,5,11,6,58.603725,-1.0,8.0,1001.0,NW,147.67624,0.0,0.0
2014,8,25,11,63.714027,12.0,27.0,1027.0,cv,4.92,0.0,0.0
2011,11,18,5,69.0,-14.0,16.0,1003.0,SE,3.13,0.0,0.0
2010,4,19,5,94.0,-7.0,15.0,1020.0,cv,1.79,0.0,0.0
2012,6,27,3,114.0,17.0,3.0,1019.96313,cv,5.3600836,0.0,0.0
2013,1,17,4,270.06357,-20.0,-12.713085,1014.0,cv,4.02,0.0,0.0
2013,3,12,8,191.10211,10.0,7.0,1015.0,SE,0.89,0.0,0.0
2012,4,24,16,135.0,16.0,16.0,1010.0,SE,0.89,0.0,0.0
2013,7,4,0,73.0,-18.0,-3.0,998.0,cv,3.13,0.0,0.0
2012,1,11,4,26.0,16.0,18.0,1003.0,NE,1.78,0.0,0.0
2014,11,28,7,93.0,-18.0,13.0,998.0,NW,5.37,0.0,0.0
2010,6,14,22,62.0,-9.0,3.0,1003.0,NW,20.56132,0.0,0.0
2014,11,25,19,19.0,10.0,15.0,1024.0,cv,1.79,0.0,0.0
2014,4,31,15,12.0,-15.0,24.0,1021.0,NW,381.62338,0.0,0.0
2010,10,30,17,112.0,-21.0,19.0,1010.0,NW,1.78,0.0,0.0
2012,4,22,9,19.0,-5.0,-11.0,1032.0,NW,149.32094,0.0,0.0
2013,5,11,10,16.0,-5.0,7.0,998.0,cv,11.63,0.0,0.0
2013,6,24,21,155.94684,17.0,-11.0,1025.0,NE,0.89,0.0,0.0
2014,2,8,10,238.65942,2.0,0.0,1023.0,cv,5.358051,0.0,0.0
2014,5,12,12,157.0,4.0,7.0,1001.0,NE,3.58,0.0,0.0
2010,10,21,23,192.20377,9.0,-1.0,1006.0,cv,17.475685,0.0,0.0
2013,12,2,21,80.0,-37.226486,18.0,1015.0,SE,1.79,0.0,0.0
2012,11,31,4,12.0,-13.0,-8.0,1018.0,NE,35.797356,0.0,0.0
2011,10,18,18,4.0,-24.0,-6.0,1032.0,SE,481.49557,0.0,0.0
2010,8,3,14,26.0,3.0,27.0,1017.0,cv,1.79,0.0,0.0
2012,12,12,8,994.0,28.0,-19.0,1046.0,NW,565.49,27.0,36.0
2010,2,9,14,116.0,-12.0,8.0,1009.0,cv,5.81,0.0,0.0
2010,1,29,12,263.8525,-21.0,-9.554511,1030.0,NE,54.216194,0.0,0.0
2012,5,21,8,65.0,21.0,17.0,1005.0,NW,35.31094,0.0,0.0
2014,6,26,20,92.55576,6.0,2.0,1005.0,NW,2.67,0.0,0.0
2012,2,25,3,127.25175,22.0,2.0,1019.0,NW,8.04,0.0,0.0
2011,10,31,23,167.0,11.0,-9.0,1027.0,NW,8.04,0.0,0.0
2012,2,15,22,325.56677,17.0,-3.0,1028.0,cv,4.92,0.0,0.0
2010,4,31,2,19.0,20.0,9.44682,1014.0,NW,11.621428,0.0,0.0
2012,6,1,1,185.0,-7.0,21.0,1010.0,SE,0.89,0.0,0.0
2014,8,23,22,86.0,23.0,8.0,1001.0,cv,11.17,0.0,0.0
2014,5,9,7,19.0,-3.0,9.607557,1013.0,cv,33.152992,0.0,0.0
2012,10,9,4,28.0,17.0,-3.0,1030.0,NW,19.672632,0.0,0.0
2012,9,28,10,458.9107,9.0,31.0,1024.0,SE,20.116676,0.0,0.0
2012,7,3,4,70.0,8.0,1.0,1000.0,NW,9.84,0.0,0.0
2014,2,23,18,37.0,-5.0,-7.0,1026.0,NE,0.89,0.0,0.0
2012,3,31,5,16.0,14.0,1.0,1011.0,NW,47.884052,0.0,0.0
2013,10,12,22,72.65848,-13.0,3.0,1030.5319,cv,1.78,0.0,0.0
2010,5,18,3,169.73557,-21.0,28.0,1009.0,NW,21.469637,0.0,0.0
2013,9,2,22,308.59753,24.0,24.0,1027.0,cv,0.89,0.0,0.0
2014,11,12,20,52.767982,-12.0,-10.0,1021.22925,SE,0.89,0.0,0.0
2010,2,4,12,59.0,-22.0,33.0,1003.0,SE,22.801506,0.0,0.0
2011,7,17,19,269.3795,-17.0,13.0,992.36176,cv,0.89,0.0,0.0
2012,2,14,10,52.0,15.0,16.0,1014.0,NW,131.52686,0.0,0.0
2011,12,7,23,76.51547,-7.067342,11.0,998.0,cv,15.195606,0.0,0.0
2010,3,9,14,143.66585,-11.0,9.0,1020.0,NE,2.0272212,0.0,0.0
2010,2,21,13,166.49596,-16.0,22.0,1022.45703,SE,4.4665594,0.0,0.0
2012,1,4,23,183.04903,24.0,0.19700983,1022.0,cv,133.82506,0.0,0.0
2012,10,27,5,43.0,-9.0,23.0,1025.0,cv,5.81,0.0,0.0
2010,8,1,16,84.21363,-6.0,15.0,1020.0,SE,1.79,0.0,0.0
2014,9,19,12,50.0,24.0,-3.0,1018.0,cv,3.13,0.0,0.0
2014,1,20,5,32.0,-20.0,-4.0,1024.0,NW,4.9181376,0.0,0.0
2011,2,14,18,63.0,-19.0,-1.0,1005.0,NE,3.13,0.0,0.0
2012,8,30,23,109.66418,24.0,18.0,1027.0,NW,2.8725533,0.0,0.0
2011,9,1,13,6.0,-6.0,3.0,1021.0,NE,304.0646,0.0,0.0
2010,10,27,12,68.64813,22.0,10.0,1026.0,cv,8.94,0.0,0.0
2010,7,7,21,103.0,25.0,23.0,1009.0,NE,1.78,0.0,0.0
2011,6,29,3,166.0,2.0,19.0,1004.0,NE,2.68,0.0,0.0
2014,9,26,7,16.81784,1.0,15.0,1017.0,NE,8.05,0.0,0.0
